ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,559.0,2.4360251403972963,494.0477726924411,0.0,241.22080076598823,47.244889355981094
MOps,556.0,21.260380232597903,1591.5107371565396,0.0,267.01932305953017,230.03885044105948
RECRbroad,18.0,0.1514065565279284,14.122407135723641,0.0,7.538341281158226,1.5916779108274577
SEsb,24.0,0.7932418280383651,70.90894856501261,0.0,8.966290511407436,9.148412359550639
MObroad,63.0,2.778950905791236,161.3899926984878,0.0,29.782619614591713,13.885710285005487
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445038995,0.0,6.429693125931087,1.0815230835966554
Abandoned,34651.0,0,0,0,0,0
MOp,49370.0,1015.8371663608849,31339.668333766585,0.0,21675.35264014461,4109.176758039433
MOs,942.0,43.93798808480165,2368.9470231390737,0.0,424.41013094633865,358.06812145618375
INVb,140.0,0.06550924149304842,90.34774697617966,0.0,9.013032431602475,12.188225001640705
MetsoT,12.0,0.0,0.0,1.0100014731287954,5.799185403876635,0.0
MOmix,21515.0,1412.1239422700864,61021.67488366182,0.0,9509.049994142211,5278.930161783149
INVp,11486.0,38.76379738774723,6126.7049883941145,0.0,584.0355551952119,1161.499555684918
SEpsb,3853.0,199.09348150539267,20823.50190838153,0.0,1534.9827012516014,2704.306671229413
INDIFpsb,4102.0,310.0423843002529,32461.776086176113,0.0,1823.7620881199837,2754.4062946138033
INDIFp,11900.0,343.5466568130038,9829.73757600808,0.0,4782.6964502831925,836.3266740930096
INDIFbroad,16.0,0.7076792283044941,23.70429690682414,0.0,8.02505110859871,2.9678013094482445
INVpb,37.0,0.29981523450812936,127.35079924455167,0.0,3.23071471452713,22.65280412779279
INDIFs,222.0,13.926468132267546,678.1780093297675,0.0,91.78359500259158,72.44818213207311
INDIFpb,46.0,2.115646951395556,94.60408532972664,0.0,19.803308188915253,8.147072400862783
MOpb,220.0,5.324589543750486,383.5081675985368,0.0,102.42006425070866,47.902266105836055
INDIFb,137.0,4.197813953363812,245.34767256958773,0.0,58.75710317730905,14.983998599167785
RECRps,0,0,0,0,0,0
INVps,129.0,0.9022403012285718,279.91328403220587,0.0,11.400087296962742,56.67224753372396
INDIFps,138.0,8.010584000818334,409.7194224965846,0.0,60.23876973986626,39.670039758787986
MOpsb,15392.0,810.570371842184,96030.59125436337,0.0,7525.656716612884,12187.044082716571
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,20.0,0.11050219520969717,26.35552214534708,0.0,1.4877836942672733,5.897160107188677
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,28.0,1.4908471700088903,80.72164168126926,0.0,11.516673564910889,6.075903226940975
INVpsb,3652.0,39.35492110655091,18563.443561280474,0.0,321.9280142128467,3342.9384472670827
INDIFmix,4803.0,421.38331977158464,21379.831090460946,0.0,2207.7801395666625,2484.811591402845
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,140.0,0.4407536264637705,90.98571231393124,0.0,50.55423231804389,8.68674879501199
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,101.0,3.568496558564454,195.472786753458,0.0,44.58151574598333,26.99572634272667
SEp,12346.0,253.01248340887588,7405.713935432658,0.0,3897.918257416043,958.9609500883087
INVs,204.0,1.481950125183386,292.0514529076242,0.0,10.884074501395224,70.88140480789338
SEs,244.0,11.349259845340907,535.2622571995902,0.0,80.27679098697736,83.079718521982
SEpb,57.0,1.1692002296103987,75.04767850182712,0.0,21.664845869354096,9.687294899077083
RECRb,2.0,0.035342654858145285,0.023286982432367757,0.0,0.9174483990419517,0.002588455415964072
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,16.0,0.09117262439266757,26.96672950483296,0.0,1.1706396675109862,5.965844029234422
RECRsb,0,0,0,0,0,0
RECRp,2.0,0.04698772249206533,0.07327403184891935,0.0,0.4394074951818351,0.009476840787188816
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5059.0,71.4693168358372,17991.924545005084,0.0,342.57688907623265,3649.914487354896
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,170.0,6.666113694683744,545.2224731910542,0.0,68.09645725775837,69.64140002899303
Metso,4929.0,85.79042599116478,15.278800199202351,1290.1002471519168,2420.2487981505105,1.8023004714105353
SEmix,5357.0,356.3984882502173,18942.374046579494,0.0,2004.1386322489159,1059.410955033242
