ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,549.0,2.436025140397296,494.0477726924412,0.0,236.30785581652535,47.24488935598107
MOps,547.0,21.26038023259791,1591.510737156539,0.0,262.3160828616221,230.03885044105945
RECRbroad,17.0,0.1514065565279284,14.122407135723641,0.0,7.104635187978965,1.5916779108274577
SEsb,23.0,0.7932418280383651,70.90894856501262,0.0,8.540831510149946,9.148412359550639
MObroad,61.0,2.778950905791236,161.3899926984878,0.0,28.79017782131837,13.885710285005485
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445038995,0.0,6.429693125931086,1.0815230835966554
Abandoned,35500.0,0,0,0,0,0
MOp,48536.0,1016.1602670741992,31348.562022537913,0.0,21275.42536572082,4110.539907890881
MOs,927.0,43.93798808480166,2368.947023139075,0.0,417.14940571206904,358.06812145618386
INVb,137.0,0.06550924149304843,90.34774697617968,0.0,8.785855932235716,12.188225001640706
MetsoT,17.0,0.0,0.0,1.5466572649776933,8.251792378982694,0.0
MOmix,21191.0,1412.1239422700846,61021.67488366171,0.0,9349.674718267404,5278.930161783145
INVp,11236.0,38.7637973877472,6126.704988394115,0.0,569.7780502635233,1161.499555684917
SEpsb,3802.0,199.0934815053923,20823.501908381528,0.0,1513.336249227209,2704.3066712294153
INDIFpsb,4072.0,310.0423843002518,32461.77608617613,0.0,1809.4054489433765,2754.4062946138015
INDIFp,11722.0,343.5466568130046,9829.73757600807,0.0,4703.261897726335,836.3266740930085
INDIFbroad,16.0,0.7076792283044941,23.70429690682414,0.0,8.02505110859871,2.9678013094482445
INVpb,37.0,0.29981523450812936,127.35079924455165,0.0,3.2307147145271298,22.652804127792795
INDIFs,220.0,13.92646813226755,678.1780093297675,0.0,90.88315088897942,72.44818213207311
INDIFpb,46.0,2.1156469513955556,94.60408532972664,0.0,19.803308188915253,8.147072400862783
MOpb,220.0,5.324589543750486,383.50816759853683,0.0,102.4200642507086,47.90226610583605
INDIFb,133.0,4.197813953363812,245.34767256958773,0.0,56.704262942075744,14.983998599167787
RECRps,0,0,0,0,0,0
INVps,128.0,0.9022403012285717,279.91328403220587,0.0,11.303661048412325,56.67224753372396
INDIFps,136.0,8.010584000818335,409.71942249658457,0.0,59.282346069812775,39.670039758788
MOpsb,15180.0,810.6128845434872,96030.70552957604,0.0,7415.23962220772,12187.074482551108
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,20.0,0.11050219520969717,26.35552214534708,0.0,1.487783694267273,5.897160107188677
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,28.0,1.49084717000889,80.72164168126926,0.0,11.516673564910889,6.075903226940976
INVpsb,3589.0,39.35492110655091,18563.443561280466,0.0,315.91915372014034,3342.9384472670818
INDIFmix,4767.0,421.38331977158447,21379.83109046096,0.0,2189.1648316454857,2484.81159140284
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,137.0,0.4407536264637705,90.98571231393123,0.0,49.316972825406026,8.686748795011992
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,100.0,3.5684965585644535,195.472786753458,0.0,44.06322441167366,26.99572634272667
SEp,12102.0,252.97822497140837,7405.713857519578,0.0,3813.7233396479864,958.9608977153345
INVs,204.0,1.4819501251833858,292.05145290762437,0.0,10.884074501395224,70.88140480789336
SEs,237.0,11.34925984534091,535.26225719959,0.0,77.83153064635283,83.07971852198199
SEpb,57.0,1.1692002296103987,75.04767850182712,0.0,21.664845869354092,9.687294899077084
RECRb,2.0,0.035342654858145285,0.023286982432367757,0.0,0.9174483990419517,0.002588455415964072
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,15.0,0.09117262439266757,26.96672950483296,0.0,1.0923419094085693,5.965844029234422
RECRsb,0,0,0,0,0,0
RECRp,0,0,0,0,0,0
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,4976.0,71.46931683583718,17991.92454500505,0.0,336.19939592838205,3649.914487354892
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,169.0,6.666113694683742,545.2224731910542,0.0,67.657772387618,69.64140002899305
Metso,6505.0,86.15899423365899,15.27884210846583,1704.6892672746908,3188.6275853752777,1.8023190270048344
SEmix,5297.0,356.3984882502173,18942.374046579476,0.0,1979.2938695679654,1059.4109550332403
