ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,561.0,2.4360251403972946,494.04777269244096,0.0,242.20871609097753,47.24488935598105
MOps,563.0,21.260380232597917,1591.5107371565396,0.0,270.715170277526,230.03885044105942
RECRbroad,18.0,0.1514065565279284,14.122407135723641,0.0,7.538341281158226,1.5916779108274577
SEsb,25.0,0.7932418280383651,70.90894856501262,0.0,9.392445632838097,9.148412359550639
MObroad,64.0,2.778950905791236,161.38999269848784,0.0,30.288012135235626,13.885710285005485
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445038995,0.0,6.429693125931086,1.0815230835966554
Abandoned,34429.0,0,0,0,0,0
MOp,49707.0,1015.8859540904577,31339.66847021376,0.0,21837.661362839943,4109.176843415739
MOs,946.0,43.93798808480165,2368.947023139077,0.0,426.346453520057,358.06812145618375
INVb,144.0,0.06550924149304842,90.34774697617968,0.0,9.322021985054018,12.188225001640701
MetsoT,9.0,0.0,0.0,0.7769944109022617,4.326947821714353,0.0
MOmix,21631.0,1412.1239422700824,61021.67488366151,0.0,9566.350143580737,5278.930161783142
INVp,11593.0,38.763797387747346,6126.704988394125,0.0,590.1854452782881,1161.4995556849158
SEpsb,3884.0,199.09348150539284,20823.501908381495,0.0,1548.1959896762662,2704.3066712294167
INDIFpsb,4125.0,310.0423843002519,32461.776086176145,0.0,1834.8004101514816,2754.406294613795
INDIFp,11968.0,343.49493614702595,9828.783100495693,0.0,4813.1513562789505,836.2299523719934
INDIFbroad,16.0,0.7076792283044941,23.704296906824144,0.0,8.025051108598708,2.9678013094482445
INVpb,37.0,0.29981523450812936,127.35079924455168,0.0,3.23071471452713,22.65280412779279
INDIFs,224.0,13.926468132267543,678.178009329768,0.0,92.68547988563776,72.44818213207306
INDIFpb,46.0,2.115646951395556,94.60408532972667,0.0,19.803308188915253,8.147072400862783
MOpb,220.0,5.324589543750484,383.50816759853683,0.0,102.42006425070865,47.90226610583604
INDIFb,138.0,4.197813953363813,245.34767256958773,0.0,59.28684707522396,14.983998599167785
RECRps,0,0,0,0,0,0
INVps,131.0,0.9022403012285717,279.91328403220587,0.0,11.593795853853223,56.67224753372397
INDIFps,140.0,8.010584000818334,409.7194224965846,0.0,61.20233327150345,39.670039758787986
MOpsb,15478.0,810.5703718421876,96030.5912543638,0.0,7570.622602289859,12187.04408271657
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,20.0,0.11050219520969717,26.35552214534708,0.0,1.487783694267273,5.897160107188677
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,28.0,1.4908471700088899,80.72164168126925,0.0,11.516673564910889,6.0759032269409765
INVpsb,3681.0,39.3549211065509,18563.44356128047,0.0,324.7118967711926,3342.938447267082
INDIFmix,4826.0,421.3833197715849,21379.83109046086,0.0,2219.6809229421624,2484.8115914028394
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,141.0,0.44075362646377036,90.98571231393124,0.0,50.97043607045891,8.686748795011992
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,102.0,3.5684965585644535,195.472786753458,0.0,45.10256475781466,26.99572634272667
SEp,12429.0,253.0124834088755,7405.713935432668,0.0,3926.690630648467,958.9609500883099
INVs,206.0,1.4819501251833862,292.05145290762425,0.0,11.002419832348824,70.88140480789335
SEs,244.0,11.349259845340915,535.2622571995903,0.0,80.27679098697735,83.07971852198196
SEpb,57.0,1.1692002296103987,75.04767850182714,0.0,21.664845869354096,9.687294899077083
RECRb,2.0,0.035342654858145285,0.023286982432367757,0.0,0.9174483990419517,0.002588455415964072
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,16.0,0.09117262439266757,26.96672950483296,0.0,1.1706396675109865,5.965844029234422
RECRsb,0,0,0,0,0,0
RECRp,2.0,0.04698772249206533,0.07327403184891935,0.0,0.4394074951818351,0.009476840787188816
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5094.0,71.46931683583723,17991.924545005037,0.0,345.27595769882146,3649.9144873548985
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,171.0,6.66611369468374,545.2224731910545,0.0,68.52492751402703,69.64140002899306
Metso,4153.0,85.79042599116474,15.278800199202347,1091.6241066453513,2040.77293874766,1.8023004714105342
SEmix,5389.0,356.3984882502164,18942.374046579444,0.0,2017.4781721684037,1059.41095503324
