ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,555.0,2.4360251403972955,494.047772692441,0.0,239.2586823382725,47.244889355981066
MOps,552.0,21.260380232597914,1591.5107371565402,0.0,264.9295179204744,230.03885044105942
RECRbroad,17.0,0.1514065565279284,14.122407135723641,0.0,7.104635187978966,1.5916779108274577
SEsb,24.0,0.7932418280383652,70.90894856501262,0.0,8.966290511407436,9.148412359550639
MObroad,61.0,2.778950905791236,161.38999269848784,0.0,28.790177821318363,13.885710285005485
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445039,0.0,6.429693125931087,1.0815230835966556
Abandoned,34877.0,0,0,0,0,0
MOp,49070.0,1015.8792307728123,31342.910629132428,0.0,21531.228050446927,4109.6580364110505
MOs,940.0,43.93798808480163,2368.9470231390733,0.0,423.4485497690417,358.06812145618375
INVb,139.0,0.06550924149304843,90.34774697617968,0.0,8.937561774253844,12.188225001640706
MetsoT,15.0,0.0,0.0,1.203485436737537,7.267482905771245,0.0
MOmix,21391.0,1412.1239422700805,61021.67488366167,0.0,9447.961754238118,5278.930161783129
INVp,11406.0,38.763797387747246,6126.704988394112,0.0,579.4614856463648,1161.499555684917
SEpsb,3835.0,199.09348150539262,20823.50190838152,0.0,1527.318899755426,2704.3066712294203
INDIFpsb,4092.0,310.04238430025254,32461.776086176113,0.0,1818.9690125882626,2754.4062946138038
INDIFp,11838.0,343.54665681300344,9829.737576008052,0.0,4754.9112660685005,836.3266740930092
INDIFbroad,16.0,0.7076792283044941,23.70429690682414,0.0,8.02505110859871,2.9678013094482445
INVpb,37.0,0.29981523450812936,127.35079924455167,0.0,3.23071471452713,22.652804127792788
INDIFs,222.0,13.926468132267546,678.1780093297677,0.0,91.78359500259162,72.4481821320731
INDIFpb,46.0,2.1156469513955565,94.60408532972664,0.0,19.803308188915253,8.147072400862783
MOpb,220.0,5.324589543750485,383.50816759853683,0.0,102.42006425070862,47.90226610583604
INDIFb,136.0,4.197813953363812,245.34767256958776,0.0,58.237771582603486,14.983998599167785
RECRps,0,0,0,0,0,0
INVps,128.0,0.9022403012285717,279.91328403220587,0.0,11.303661048412321,56.67224753372396
INDIFps,138.0,8.010584000818334,409.7194224965848,0.0,60.23876973986626,39.67003975878798
MOpsb,15313.0,810.6128845434891,96030.70552957595,0.0,7484.4031056701115,12187.074482551063
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,20.0,0.11050219520969716,26.35552214534708,0.0,1.4877836942672729,5.897160107188677
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,28.0,1.49084717000889,80.72164168126926,0.0,11.516673564910889,6.075903226940976
INVpsb,3629.0,39.35492110655084,18563.44356128047,0.0,319.724319714308,3342.938447267081
INDIFmix,4785.0,421.38331977158475,21379.83109046095,0.0,2198.463498505354,2484.8115914028376
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,138.0,0.4407536264637704,90.98571231393124,0.0,49.72750996888218,8.686748795011994
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,100.0,3.5684965585644544,195.47278675345797,0.0,44.06322441167366,26.99572634272667
SEp,12259.0,252.97822497140788,7405.7138575195795,0.0,3867.828088024041,958.9608977153357
INVs,204.0,1.481950125183386,292.05145290762425,0.0,10.884074501395222,70.88140480789336
SEs,243.0,11.349259845340905,535.2622571995901,0.0,79.92285501019914,83.079718521982
SEpb,57.0,1.1692002296103987,75.04767850182714,0.0,21.6648458693541,9.687294899077083
RECRb,2.0,0.035342654858145285,0.023286982432367757,0.0,0.9174483990419517,0.002588455415964072
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,16.0,0.09117262439266757,26.96672950483296,0.0,1.1706396675109862,5.965844029234423
RECRsb,0,0,0,0,0,0
RECRp,0,0,0,0,0,0
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5034.0,71.46931683583718,17991.924545005037,0.0,340.66023265838606,3649.9144873548944
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,169.0,6.666113694683741,545.2224731910545,0.0,67.65777238761798,69.64140002899305
Metso,5568.0,86.15899423365902,15.278842108465826,1455.4295663794037,2732.2222991044537,1.8023190270048337
SEmix,5338.0,356.39848825021664,18942.37404657941,0.0,1996.2617073788722,1059.4109550332403
