ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,547.0,2.4360251403972955,494.04777269244096,0.0,235.71786460831063,47.24488935598108
MOps,549.0,21.260380232597914,1591.5107371565398,0.0,263.0556882387951,230.03885044105942
RECRbroad,22.0,0.1514065565279284,14.122407135723641,0.0,9.205374554191373,1.5916779108274577
SEsb,22.0,0.7932418280383652,70.90894856501262,0.0,8.250709032909793,9.148412359550639
MObroad,60.0,2.778950905791236,161.38999269848782,0.0,28.338414968894487,13.885710285005487
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445038995,0.0,6.429693125931087,1.0815230835966554
Abandoned,36128.0,0,0,0,0,0
MOp,48291.0,1016.1929317783727,31350.751101683745,0.0,21181.03127666494,4110.860300712704
MOs,922.0,43.93798808480163,2368.947023139076,0.0,415.451722433441,358.0681214561839
INVb,135.0,0.06550924149304843,90.34774697617968,0.0,8.698088054656985,12.188225001640706
MetsoT,17.0,0.0,0.0,1.5466572649776933,8.251792378982694,0.0
MOmix,21128.0,1412.1239422700746,61021.67488366151,0.0,9340.55102929564,5278.930161783115
INVp,11108.0,38.76379738774724,6126.704988394121,0.0,564.8473203706759,1161.4995556849178
SEpsb,3778.0,199.09348150539256,20823.50190838154,0.0,1505.7243758813743,2704.306671229419
INDIFpsb,4057.0,310.04238430025214,32461.776086176134,0.0,1804.2104149758816,2754.406294613794
INDIFp,11689.0,343.6214653222596,9830.750733392097,0.0,4691.2399301964015,836.4301421036441
INDIFbroad,16.0,0.707679228304494,23.70429690682414,0.0,8.02505110859871,2.9678013094482445
INVpb,35.0,0.2998152345081293,127.35079924455167,0.0,3.1030249297618866,22.652804127792784
INDIFs,220.0,13.926468132267544,678.1780093297679,0.0,90.88315088897942,72.44818213207307
INDIFpb,45.0,2.1156469513955565,94.60408532972666,0.0,19.507367074489594,8.147072400862784
MOpb,224.0,5.324589543750485,383.50816759853683,0.0,103.8824918758252,47.90226610583603
INDIFb,133.0,4.197813953363811,245.34767256958773,0.0,56.704262942075744,14.98399859916779
RECRps,0,0,0,0,0,0
INVps,125.0,0.9022403012285718,279.91328403220587,0.0,11.05575565695763,56.67224753372397
INDIFps,136.0,8.010584000818335,409.71942249658474,0.0,59.291069716215134,39.67003975878799
MOpsb,15146.0,810.707413846693,96032.43410665172,0.0,7399.5013887019395,12187.381093808892
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,17.0,0.11050219520969716,26.35552214534708,0.0,1.2776812851428987,5.897160107188678
RECRpsb,4.0,0.0,0.008066098541205859,0.0,1.1662553537410498,0.0013695433631268764
INDIFsb,28.0,1.4908471700088899,80.72164168126925,0.0,11.516673564910889,6.0759032269409765
INVpsb,3553.0,39.354921106550854,18563.44356128049,0.0,313.3006924569608,3342.9384472670813
INDIFmix,4752.0,421.383319771585,21379.83109046093,0.0,2186.5652169871387,2484.8115914028403
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,135.0,0.4407536264637704,90.98571231393122,0.0,48.656301597335606,8.686748795011995
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,99.0,3.568496558564454,195.47278675345802,0.0,43.71715106124933,26.995726342726666
SEp,12022.0,252.97822497140797,7405.713857519573,0.0,3791.9364539079907,958.9608977153341
INVs,200.0,1.481950125183386,292.0514529076243,0.0,10.732875695228577,70.88140480789336
SEs,235.0,11.349259845340914,535.2622571995902,0.0,77.36651558571963,83.079718521982
SEpb,55.0,1.1692002296103987,75.04767850182712,0.0,20.808044352850025,9.687294899077083
RECRb,3.0,0.035342654858145285,0.023286982432367757,0.0,1.3228636301502283,0.002588455415964072
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,15.0,0.09117262439266757,26.96672950483296,0.0,1.0802909755706787,5.965844029234423
RECRsb,1.0,0.0,0.0,0.0,0.34999158649801615,0.0
RECRp,3.0,0.0,0.0,0.0,1.390129988712409,0.0
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,4934.0,71.46931683583709,17991.92454500504,0.0,334.4159652614586,3649.914487354905
RECRmix,2.0,0.0,0.0,0.0,1.047265201830782,0.0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,170.0,6.66611369468374,545.2224731910544,0.0,67.95282951276567,69.64140002899302
Metso,6633.0,86.15899423365894,15.278842108465822,1739.9384670525324,3245.5330639232325,1.8023190270048337
SEmix,5267.0,356.3984882502159,18942.374046579433,0.0,1974.738074734261,1059.4109550332382
