ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,575.0,2.4360251403972946,494.0477726924409,0.0,249.1446980019779,47.2448893559811
MOps,572.0,21.377943776987905,1592.0019836937329,0.0,275.4554641696709,230.15997154681807
RECRbroad,18.0,0.1514065565279284,14.122407135723641,0.0,7.538341281158226,1.5916779108274577
SEsb,26.0,0.7932418280383652,70.90894856501262,0.0,9.821791050309516,9.148412359550637
MObroad,63.0,2.6599498793590954,160.60321572675832,0.0,29.801654507749493,13.791473796298646
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.35330771997534943,21.664955445038995,0.0,6.429693125931087,1.0815230835966554
Abandoned,33765.0,0,0,0,0,0
MOp,50854.0,1027.759487653477,31321.153091622695,0.0,22391.844903025205,4107.508208618933
MOs,972.0,44.67795594894082,2370.9276191667477,0.0,438.88964183392227,358.6102509957074
INVb,154.0,0.06907646072494536,90.67419321972672,0.0,10.065886130332949,12.274710869956158
MetsoT,1.0,0.0,0.0,0.07726459801197046,0.39784259889043744,0.0
MOmix,22056.0,1410.7046498917166,61007.3271261953,0.0,9778.281588054322,5277.213548691409
INVp,12226.0,42.36052198315785,6339.225463769494,0.0,625.4762793177396,1220.751478678456
SEpsb,3967.0,200.06605776231248,20808.877758817944,0.0,1583.7592814082857,2702.1835254988473
INDIFpsb,4023.0,294.14218890158213,31950.340697823507,0.0,1789.5699297189713,2703.0512171384626
INDIFp,11993.0,326.88808712462213,9549.175669123206,0.0,4830.79784469813,809.0193222913607
INDIFbroad,16.0,0.6228729011702185,22.67775262590964,0.0,8.017275009155274,2.8154753323425865
INVpb,40.0,0.33185035926960893,129.27328263882714,0.0,3.5050004005432136,23.189274563052585
INDIFs,229.0,13.635949465109915,674.145457672473,0.0,95.01300553530452,71.93431194044429
INDIFpb,47.0,2.115646951395556,94.60408532972663,0.0,20.2834592461586,8.147072400862784
MOpb,223.0,5.306779345381244,380.9558591704612,0.0,103.98543417707964,47.496147825648755
INDIFb,142.0,4.197813953363813,245.34767256958773,0.0,61.374764553308495,14.983998599167789
RECRps,0,0,0,0,0,0
INVps,137.0,0.9541327052986749,287.83217848407884,0.0,12.167473363876336,58.81302893336244
INDIFps,134.0,7.384481911702574,395.4124096177656,0.0,58.380519062280655,38.10165902016695
MOpsb,15717.0,808.7785474066723,95838.59249254398,0.0,7696.605230870662,12156.807402411041
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,21.0,0.11841792145689167,27.43021704190909,0.0,1.5839450955390932,6.22030433697998
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,26.0,1.2786617906488353,80.4914204192518,0.0,10.628041088581085,6.04768304337326
INVpsb,3856.0,41.100023357470526,18728.663064425564,0.0,341.29011886715784,3388.6873295241844
INDIFmix,4908.0,420.1223762499218,21366.627464817982,0.0,2262.9194529283,2482.957608105401
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,144.0,0.43602767270471465,90.66440946241399,0.0,52.2269552856277,8.643593501740687
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,104.0,3.5684965585644535,195.47278675345794,0.0,46.154703033324616,26.995726342726673
SEp,12716.0,256.0069445555483,7400.940597767015,0.0,4026.356254018814,958.4755943971734
INVs,215.0,1.584407296173172,306.16497109408067,0.0,11.541249302029609,74.76207370422216
SEs,250.0,11.431635524943182,535.6442411056094,0.0,82.36609616268596,83.17797742141538
SEpb,59.0,1.2432719606772369,75.06210354105797,0.0,22.479509791498106,9.691834825784836
RECRb,1.0,0.0,0.0,0.0,0.41289392282764675,0.0
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,17.0,0.09963899327804061,28.316232836400438,0.0,1.2437191200256348,6.358401593732435
RECRsb,0,0,0,0,0,0
RECRp,2.0,0.0,0.0,0.0,0.0,0.0
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5339.0,74.7737817159933,18277.045227064216,0.0,363.8434423494339,3728.422881579519
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,168.0,6.343904787845954,528.2749760316274,0.0,67.35348443184559,67.1227431824744
Metso,1433.0,6.340533059798569,0.03941301496232397,373.2291989601217,706.2423161121748,0.008844461172182017
SEmix,5449.0,351.57447857679944,18894.424209931745,0.0,2043.4102905278587,1055.7643158164499
