ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,564.0,2.4360251403972937,494.047772692441,0.0,243.68798598180675,47.244889355981044
MOps,567.0,21.260380232597917,1591.51073715654,0.0,272.8181143830724,230.03885044105937
RECRbroad,18.0,0.1514065565279284,14.122407135723641,0.0,7.538341281158226,1.5916779108274577
SEsb,26.0,0.7932418280383652,70.90894856501262,0.0,9.821791050309516,9.148412359550639
MObroad,64.0,2.7789509057912363,161.38999269848784,0.0,30.288012135235626,13.885710285005485
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,18.0,0.3533077199753494,21.664955445038995,0.0,6.429693125931086,1.0815230835966554
Abandoned,34197.0,0,0,0,0,0
MOp,50147.0,1016.002509969358,31339.66956838012,0.0,22050.55732676739,4109.177421267645
MOs,951.0,43.93798808480165,2368.947023139074,0.0,428.7759410797696,358.0681214561838
INVb,145.0,0.06550924149304845,90.34774697617968,0.0,9.398936538696288,12.188225001640706
MetsoT,5.0,0.0,0.0,0.4219349719583987,2.359088330042998,0.0
MOmix,21779.0,1412.1734825614358,61021.67491675037,0.0,9639.761711437113,5278.930179779595
INVp,11720.0,38.769451576042876,6126.705012726904,0.0,597.5045312207955,1161.499608241005
SEpsb,3916.0,199.0144435869727,20823.449979356228,0.0,1561.9255308994932,2704.2910768531715
INDIFpsb,4144.0,310.0423843002514,32461.776086176145,0.0,1843.923632711172,2754.406294613798
INDIFp,12032.0,343.4949361470269,9828.783100495693,0.0,4841.929501166611,836.2299523719927
INDIFbroad,17.0,0.7076792283044941,23.70429690682414,0.0,8.552195076942445,2.967801309448244
INVpb,37.0,0.29981523450812936,127.35079924455167,0.0,3.23071471452713,22.652804127792788
INDIFs,226.0,13.92646813226754,678.1780093297676,0.0,93.58794998496772,72.4481821320731
INDIFpb,46.0,2.115646951395556,94.60408532972666,0.0,19.803308188915253,8.147072400862783
MOpb,221.0,5.324589543750486,383.5081675985369,0.0,102.93451998708584,47.902266105836034
INDIFb,138.0,4.197813953363811,245.34767256958776,0.0,59.28684707522395,14.983998599167785
RECRps,0,0,0,0,0,0
INVps,132.0,0.9022403012285717,279.9132840322059,0.0,11.692709261178967,56.67224753372396
INDIFps,140.0,8.010584000818335,409.7194224965847,0.0,61.20233327150345,39.670039758788
MOpsb,15593.0,810.5703718421848,96030.59125436352,0.0,7630.939822673609,12187.044082716604
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,20.0,0.11050219520969716,26.35552214534708,0.0,1.4877836942672735,5.897160107188678
RECRpsb,3.0,0.0,0.008066098541205859,0.0,0.7962230935539805,0.0013695433631268764
INDIFsb,28.0,1.49084717000889,80.72164168126926,0.0,11.51667356491089,6.075903226940975
INVpsb,3710.0,39.35492110655088,18563.44356128046,0.0,327.50948513746215,3342.938447267085
INDIFmix,4857.0,421.3833197715847,21379.83109046096,0.0,2235.804011510613,2484.8115914028344
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,142.0,0.4407536264637704,90.98571231393123,0.0,51.38471910575877,8.686748795011992
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,103.0,3.5684965585644535,195.47278675345797,0.0,45.619404249365466,26.99572634272667
SEp,12534.0,253.01248340887565,7405.713935432662,0.0,3963.2192728502205,958.9609500883089
INVs,207.0,1.481950125183386,292.05145290762437,0.0,11.060792718529704,70.88140480789333
SEs,244.0,11.349259845340907,535.2622571995903,0.0,80.27679098697739,83.07971852198202
SEpb,58.0,1.1692002296103987,75.04767850182714,0.0,22.08668568781549,9.68729489907708
RECRb,1.0,0.0,0.0,0.0,0.41289392282764675,0.0
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,16.0,0.09117262439266757,26.966729504832955,0.0,1.1706396675109862,5.965844029234422
RECRsb,0,0,0,0,0,0
RECRp,3.0,0.04698772249206533,0.07327403184891935,0.0,0.4394074951818351,0.009476840787188816
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5129.0,71.46931683583716,17991.924545005033,0.0,347.99726287364985,3649.914487354897
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,172.0,6.666113694683741,545.2224731910543,0.0,68.95921372971686,69.64140002899302
Metso,3184.0,84.95917972878343,15.27858451364489,838.7666544278618,1565.7242426578164,1.8022195853735508
SEmix,5425.0,356.39848825021636,18942.374046579458,0.0,2032.5503513362326,1059.4109550332394
