ID,X,Y,Agent,Utility,Food,Timber,Carbon
90,9,0,Forest,0.0804583055412258,0.047657383609762134,0.2961394220700721,0.29190729093473644
16,1,6,Forest,0.05514274753960327,0.04913995661410092,0.5938764896461762,0.6200763137628186
30,3,0,Pasture,0.04573828185278588,0.32381361567250244,0.0,0.23605321389190576
95,9,5,Forest,0.08056728116507889,0.04257126498487075,0.33350081743896953,0.40175386884641057
77,7,7,Pasture,0.042350067892982665,0.18254503015001014,0.0,0.18281139801543275
15,1,5,Forest,0.07995536893827282,0.04805412491534561,0.17996867940075528,0.1621260037635854
99,9,9,Pasture,0.03369574853522491,0.29540888422809775,0.0,0.22001472834620017
63,6,3,Pasture,0.04417648213775429,0.3231485107981437,0.0,0.23172668192575363
20,2,0,Forest,0.05706080772381334,0.04853042053566174,0.20692349153242334,0.1874438922346506
11,1,1,Crop,0.04018712654128957,0.41105691630726193,0.0,0.15138630140546183
29,2,9,Forest,0.08055127854615352,0.0462559659480162,0.411009151884469,0.4471367326364811
18,1,8,Crop,0.03125619936099311,0.28978477804674124,0.0,0.13332291530835513
34,3,4,Forest,0.11149131871849155,0.048750735243534876,0.34462051469618205,0.33520208987107897
37,3,7,Forest,0.020478875139984316,0.044043415060540374,0.37741409546134635,0.4386274916867435
97,9,7,Forest,0.06320129372983319,0.04868807777343318,0.30596695326777323,0.2928152311543151
42,4,2,Forest,0.029144645063500334,0.0491058921758238,0.5709437360303661,0.5931951786508698
82,8,2,Pasture,0.03937049040906856,0.1739988350601063,0.0,0.18043660911467976
88,8,8,Forest,0.07390707606495443,0.04414371508609618,0.3802580658102422,0.4408206453425022
96,9,6,Crop,0.02803630432505814,0.3060678592199323,0.0,0.1353541810877481
9,0,9,Pasture,0.03842245510013903,0.3067956442006202,0.0,0.22679062691283308
25,2,5,Pasture,0.042534913564130195,0.27497126533943833,0.0,0.21857073344837127
24,2,4,Forest,0.0816880211054678,0.04859972778083755,0.25106395420410627,0.23375657653514736
67,6,7,Forest,0.07749156816806121,0.0491388915884243,0.5931551957130374,0.619229095671101
58,5,8,Crop,0.02356947419354448,0.2731926986338901,0.0,0.13037504014803247
94,9,4,Crop,0.03476395103054236,0.31856123892223814,0.0,0.13724427912975581
73,7,3,Pasture,0.03261640971994317,0.33016641280715525,0.0,0.23392692835086917
91,9,1,Forest,0.03465123632519525,0.0466621416647971,0.40017271787521697,0.42748179580592766
26,2,6,Forest,0.07997396733014078,0.04190060507244426,0.31359484277493777,0.3839371985360538
35,3,5,Pasture,0.03986515417350206,0.32420078630906746,0.0,0.23247618965968653
28,2,8,Forest,0.07605852166452068,0.04911116625411513,0.5744761904629655,0.5973283129482655
