ID,AggregateAFT,Biodiversity,Carbon,MetsoArea,Recreation,Timber
Water,85345.0,0.0,0.0,0.0,0.0,0.0
MOb,589.0,2.436025140397294,494.047772692441,0.0,254.89881405824855,47.24488935598105
MOps,582.0,21.27717014167802,1576.2920870525031,0.0,280.7455904939972,227.89464197095413
RECRbroad,10.0,0.0,0.0,0.0,4.102045718604367,0.0
SEsb,26.0,0.7932418280383651,70.90894856501262,0.0,9.82179105030952,9.148412359550639
MObroad,64.0,2.6181982349879203,160.17682662037956,0.0,30.34610574392643,13.735822407610783
Grass,33609.0,0.0,0.0,0.0,0.0,0.0
RECRpb,1.0,0.13262424069122358,15.23856093253421,0.0,0.4849443581098704,1.1990360612771824
SEbroad,19.0,0.35330771997534943,21.664955445038995,0.0,6.775936061310648,1.0815230835966556
Abandoned,32998.0,0,0,0,0,0
MOp,51663.0,1031.8684017906548,31310.886314113584,0.0,22768.317166641176,4106.388983495224
MOs,991.0,44.83171982795142,2369.557014456987,0.0,447.7712808082512,358.42038700484954
INVb,158.0,0.07078596870191443,90.78599253706362,0.0,10.33725430011749,12.306702819162044
MetsoT,0,0,0,0,0,0
MOmix,22310.0,1408.5514428444208,60974.25001926189,0.0,9882.072141485172,5273.971162449247
INVp,12767.0,47.29797570929684,6533.165084851851,0.0,655.6117899888807,1279.1204022830868
SEpsb,4008.0,199.5625796093287,20787.44857827934,0.0,1601.5776098339468,2700.4565995726957
INDIFpsb,3804.0,266.22146755390975,30906.278446236545,0.0,1686.9080506563187,2603.9800889924354
INDIFp,11890.0,307.4333950706593,9223.46448389817,0.0,4784.628791464568,778.4503716998988
INDIFbroad,16.0,0.6228729011702185,22.67775262590964,0.0,8.017275009155274,2.8154753323425865
INVpb,42.0,0.357502777742866,131.06825203106754,0.0,3.6906492710113534,23.699282099881735
INDIFs,228.0,13.34971055738874,668.8019601951783,0.0,94.80365002661945,71.26772732882098
INDIFpb,46.0,1.8425178880836746,87.97677010249109,0.0,19.6142275929451,7.514557199541243
MOpb,227.0,5.306779345381245,380.95585917046145,0.0,105.68238350224455,47.49614782564875
INDIFb,145.0,4.10403421507632,244.6541179851189,0.0,62.74288304686549,14.926770724862493
RECRps,0,0,0,0,0,0
INVps,147.0,1.0363570106441569,295.95507390852185,0.0,13.122091972827906,61.106179628091546
INDIFps,133.0,6.941428619235721,386.72791224599325,0.0,57.92468237876892,37.12679097525813
MOpsb,15821.0,803.4777446046352,95076.37219776634,0.0,7749.215536217103,12061.156471568424
Wet,23681.0,0.0,0.0,0.0,0.0,0.0
INVsb,23.0,0.13719989458376994,28.495892313986683,0.0,1.7391753911972048,6.541997278550706
RECRpsb,1.0,0.0,0.0,0.0,0.39496628656464616,0.0
INDIFsb,22.0,0.8974058956595257,77.46836605489224,0.0,8.7981858253479,5.751912547375878
INVpsb,4020.0,42.921539893198705,18876.76636304551,0.0,356.7372773349275,3430.294022586489
INDIFmix,4953.0,417.51686386201914,21338.234606361773,0.0,2281.058031349182,2478.9841555213416
Open,928.0,0.0,0.0,0.0,0.0,0.0
SEb,147.0,0.43602767270471476,90.66440946241396,0.0,53.068852213565606,8.643593501740689
Urban,14111.0,0.0,0.0,0.0,0.0,0.0
MOsb,107.0,3.5684965585644535,195.472786753458,0.0,47.923211747512404,26.995726342726673
SEp,12933.0,256.9055709028976,7388.591111189157,0.0,4099.1866441161665,956.7278449007015
INVs,224.0,1.686076069677213,319.4642855030997,0.0,12.057108548283573,78.49561737138642
SEs,252.0,11.431635524943173,535.6442411056098,0.0,83.06628871331776,83.17797742141538
SEpb,59.0,1.243271960677237,75.06210354105798,0.0,22.47950979149811,9.691834825784838
RECRb,0,0,0,0,0,0
UForest,982.0,0.0,0.0,0.0,0.0,0.0
INVbroad,19.0,0.11124473932829008,29.980638888358165,0.0,1.4002753925323486,6.828487275452812
RECRsb,0,0,0,0,0,0
RECRp,0,0,0,0,0,0
Agr,28423.0,0.0,0.0,0.0,0.0,0.0
INVmix,5618.0,79.38409080605568,18581.15802021392,0.0,385.06971425056344,3813.821738323729
RECRmix,0,0,0,0,0,0
PA,13457.0,0.0,0.0,0.0,0.0,0.0
RECRs,0,0,0,0,0,0
SEps,164.0,6.03145363727876,521.0909585269437,0.0,65.66578852505044,65.96704967859776
Metso,0,0,0,0,0,0
SEmix,5453.0,344.9823947821721,18827.806359824426,0.0,2037.5053786934989,1050.6886927455516
