ID,X,Y,Agent,Utility,Food,Timber,Carbon
4,0,4,Forest,0.02088894871752023,0.04904838995139177,0.532837876945889,0.5487900975675616
3,0,3,Forest,0.038576993843748936,0.04843010971131718,0.13872144316253943,0.11856016764534141
48,4,8,Crop,0.009129216559655604,0.22457935781061225,0.0,0.12185892357370556
88,8,8,Forest,0.033639740253581865,0.04364034116452703,0.36565220604248283,0.4292205880912973
23,2,3,Forest,0.035250105537092874,0.04888605233458326,0.42872912040190314,0.4293337514593003
61,6,1,Pasture,0.01428120730696093,0.2964457835022192,0.0,0.22029285492385053
32,3,2,Pasture,0.01031681300975124,0.34411351367990084,0.0,0.239731154434548
84,8,4,Pasture,0.01376263413709308,0.2481536620733895,0.0,0.20270697406690255
39,3,9,Pasture,0.013145209037447064,0.2776687183742224,0.0,0.21721412280397231
80,8,0,Pasture,0.014347458395252238,0.2949687857826783,0.0,0.2198924483541598
5,0,5,Forest,0.0170630120102419,0.046218694862631596,0.4115112096998943,0.4483504412349021
11,1,1,Crop,0.00857309595886508,0.4115678582653311,0.0,0.15128918371582958
63,6,3,Pasture,0.01278024109369276,0.34824224068701615,0.0,0.24107956551462256
9,0,9,Pasture,0.014020424584850784,0.28635654741475935,0.0,0.2215401516456672
18,1,8,Crop,0.010316804204216686,0.29710488064077206,0.0,0.13417405414173206
90,9,0,Forest,0.02126220954139233,0.046018733899321346,0.4130917969763804,0.4535032765951512
71,7,1,Pasture,0.014337734712949194,0.2204083337687834,0.0,0.1959905840122076
55,5,5,Crop,0.010794542584403098,0.2987930720502364,0.0,0.13405059923239504
72,7,2,Pasture,0.010315700364788084,0.30548186959145207,0.0,0.22402064739298333
87,8,7,Crop,0.009423627580726327,0.26136432607972915,0.0,0.12846262294680383
79,7,9,Forest,0.008627060587775306,0.047945352818712456,0.2207234606394885,0.20593621899052292
76,7,6,Forest,0.020541802894051227,0.04867512455751159,0.2979644890255908,0.2841185228233618
7,0,7,Crop,0.009331269201239185,0.3835455220537566,0.0,0.14666400704169388
29,2,9,Forest,0.03583832947117507,0.045432863090194814,0.4095688090735774,0.4584345880780242
12,1,2,Forest,0.0420344560850386,0.04709407861059106,0.3734744093346681,0.3889139201357219
15,1,5,Forest,0.031133984178576737,0.0461952672138057,0.4117912867162196,0.4490702049080366
37,3,7,Crop,0.010708052164708994,0.16395179368949359,0.0,0.10995050079144811
33,3,3,Crop,0.010616578377242409,0.24348631846582414,0.0,0.12536017483969555
64,6,4,Forest,0.03501959003589766,0.048467009830841595,0.16471642145486803,0.1443689075656261
28,2,8,Forest,0.04916353375930686,0.04675556225021241,0.3959828120601661,0.42095927440634395
26,2,6,Forest,0.03122193128713814,0.04619013541587235,0.411849089815696,0.4492235507211982
95,9,5,Forest,0.033663637052784176,0.04596040427298401,0.4132349476282833,0.4546150890615116
30,3,0,Pasture,0.01422011340386967,0.3604381959003593,0.0,0.24968562987322537
22,2,2,Forest,0.028489234240535358,0.04825723383258909,0.059342958326671635,0.04476500262011498
25,2,5,Pasture,0.014119703077748364,0.3304120317774187,0.0,0.2356306252123398
36,3,6,Crop,0.010448838689295227,0.34689375265761613,0.0,0.1420417352978136
65,6,5,Pasture,0.014012107302410443,0.09110626594046306,0.0,0.13610051882388685
56,5,6,Crop,0.010636949767617128,0.3401177109571935,0.0,0.14032493043995317
13,1,3,Forest,0.03361141453083122,0.04851109719043721,0.19430476253614468,0.17442963815023435
47,4,7,Pasture,0.01385735898010508,0.26682489050623587,0.0,0.2118634139092157
67,6,7,Forest,0.0172810777355491,0.04886626364316295,0.41631961538738715,0.4152986163299894
34,3,4,Forest,0.04477248591450117,0.049138363589499044,0.592797655125891,0.618809174947381
35,3,5,Pasture,0.00700702582365351,0.3053791168159381,0.0,0.22392291933551872
19,1,9,Pasture,0.013631559181174339,0.3163385616787406,0.0,0.22967385334675153
85,8,5,Forest,0.03129433962859593,0.04667099685622612,0.3998071579297534,0.42690036621857425
43,4,3,Forest,0.027978515403052767,0.04412256832977904,0.37966196582496736,0.44036410961610667
69,6,9,Crop,0.00698737086376495,0.30796515650767087,0.0,0.13545820214180007
82,8,2,Pasture,0.013062222826394276,0.2997725298788282,0.0,0.22244868720857658
50,5,0,Crop,0.010755767018250529,0.3998978323906715,0.0,0.15023661076468084
57,5,7,Forest,0.03599741122266248,0.04914054642964472,0.5942759768245474,0.6205455889613012
96,9,6,Crop,0.009841890284390357,0.25657147860956403,0.0,0.12747647624844335
92,9,2,Pasture,0.013566070285139478,0.22848430061841019,0.0,0.19391845012097897
8,0,8,Forest,0.034206124725958895,0.04708504900378424,0.3742511303304357,0.38996811202836956
81,8,1,Crop,0.01053584505316626,0.3439194003488746,0.0,0.1411041662771162
91,9,1,Forest,0.0360332934335329,0.04849914631381837,0.1864056089236589,0.16633960516531054
44,4,4,Crop,0.010425043846385651,0.3212073600471352,0.0,0.13762486548597963
68,6,8,Pasture,0.01341069557521215,0.13946118486085743,0.0,0.16191566191351783
